priority,theme,score,file_name,extension,size_bytes,modified_at,sha256,source_path,identity_terms,research_terms,claim_control
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T13:06:33.606549+01:00,0c3330e78001a919ba4fd97a0e918b1f7cee76b9abccced8f10aabc750b27e62,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_0f89acdf174e\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T15:05:27.073510+01:00,1b30dcc14c2b310d707e140ef95594aded3768219da5949bb83915c06b4497b1,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_10ff8908b970\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.295963+01:00,c2e4199625edd792e3294f74be9efd07d07d88db12605d25b343cdb1fd483b6f,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_11b57161cee0\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T15:35:15.933127+01:00,d29488d2fb7556bf39b9fc33c6edd3a2a0c89eceb3d2cc68bf5b880d5e81d229,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_12305b152d24\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T12:15:58.816910+01:00,78592622ea01ef68257bd5e74051f6c473d2c50248570186c06e7999927f0d91,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_128494519b30\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.295963+01:00,19eb63ee051dcf61cff08c74348473063954e80e6ccff467f0ea380c2c2e7a96,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_12c7753c1601\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T21:39:04.996791+01:00,113655a01e3b9bac56fbee762978ef17a7fbd55f5e5d70e9eeba9363bf2b0d61,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_130504a51f86\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.311995+01:00,be830779c3db9f3746e50d328eed08bb42292742f6addcf4fce08ef0c7fa5f81,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_147f56dc8b29\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T17:13:54.669627+01:00,0b959b4af396bf7639c432b250eb4aee52e17e031482df3c424063ed46d4da62,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_149b100dc977\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T18:55:21.257995+01:00,4aa14d55150fdb02dd6e8475d5df9f3f72c28ba2c0b9eaba49754a67a617ea37,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_15d88a7ab47f\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T13:58:12.164222+01:00,227332d5ea29b8cdaf024cf65791eb5713587bf3b3212954a4851aed8fefd55b,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_173ec01d8e3e\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T15:47:13.108806+01:00,1b71ae59ec44f28c7202700df8e238bd65466815a032ce8fa0265c38fe2c5bb3,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_1788a8327e5d\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T09:23:01.585819+01:00,85eb31b6659de2a9197b287a555222db48ebe42eb861a69d980f5c84e3e005ff,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_18a0283fc197\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T14:46:24.564837+01:00,8d531ec596c68c88f1330f4d6527d3211e35a3360183023a7cf18106705b7d0d,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_18a849672f17\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T11:31:42.222971+01:00,5030ab777049f4a957f1c932758a773fd0fae8d09ed04f3f731103b625c81fe9,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_18d924e99efb\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T18:28:31.098926+01:00,e3512c71b4edc8724f774cd0df9f1fb1643eda9f11dc5538eaeec68995e700e9,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_190c76fc7910\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T09:49:57.355114+01:00,3116e6eecfdf7a68bc80e3e83274da421fd8573bbee5740fd877a91765d7c0d9,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_19ccc517aeb6\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.311995+01:00,694506fe24bf6daa44c175d967db9eb8e2752e3f617cccfd667c800c11523f84,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_1bb41070b947\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T20:50:18.579173+01:00,ef591b2f1ec5f83ab0632bd5918898bfa7b513016bce69846968a277d8425a60,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_1c2bb9a7fe0b\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T09:55:28.455023+01:00,eb01ad361445bb5c0305f3a3e3b44ba8662e37d7642dda67f195a3b68b4c00de,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_1d8e04f35a57\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T17:25:26.066089+01:00,7b1f6ae27b445e7fe66d183a6e610df0d9ea3684220d00606fe89d946b462fc9,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_1e1bddd1e143\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T15:52:37.331367+01:00,ed2594474fb2854413f5a02b4bd24fc2709b17236480562a13db83d2f14e0654,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_1e76f1c3d118\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.311995+01:00,244b9da1dbbf35b7db8f0468dac764f4ad3a7dcd376f984159b48672a5109160,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_200b4baed497\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.327629+01:00,3cafa964f6645e682eeb4c71d1c6f66aff72c7a3df244276d665eb807ea274b1,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_2059768051f8\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T19:02:20.925762+01:00,4219de55de87c2aa4c756170ba677f8b1dd13a365b01203ddea614277411ada4,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_2080806dffed\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T17:38:07.190585+01:00,1ed0b906a0287d2eaa111bf3029deee91f8de0d4e68c79a0952e6cd39ba1488b,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_210e7ec95102\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T12:26:59.309508+01:00,0bde5d8d2f0c2d9e8b917f2b18b9dead63b57b45f9e0e7ab30a1a39331277fe1,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_2170ad829229\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-22T17:42:05.177500+01:00,28be11736538c3508883b5f48ed0f6b3c4fb7b05da427b1a123ee5f93f48fb3b,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_21b566b1687b\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1812,2026-05-21T20:34:13.370274+01:00,87bab6100270d2af17233fc72d5a65012ab528e49913ceba93dc5c67db79f962,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_2292152d1829\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,company_metadata_and_grant_readiness,22,skill.json,.json,1912,2026-05-21T09:18:35.343255+01:00,4b7864c902fa78f8a5620931ddafa31f0cd4d4bbc9c2bcbf87e5fb039e1531bb,C:\Users\user\aureon-trading\frontend\public\aureon_adaptive_skills\build_a_local_barcode_label_generator_tool_for_t_22b0ff4fae2a\skill.json,aureon,metadata,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
